person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gasto_mensual,ahorro_mensual,indice_endeudamiento,loan_grade_score,score_crediticio
31,57400,MORTGAGE,6.0,PERSONAL,A,7600,5.99,0,0.13,N,10,34261.484537601595,23138.515462398405,0.13240418118466898,5.0,74.93301649070204
31,60000,RENT,3.0,DEBTCONSOLIDATION,A,7500,5.79,0,0.13,N,9,41858.58482482096,18141.41517517904,0.125,5.0,73.83150989335799
30,57408,MORTGAGE,0.0,DEBTCONSOLIDATION,B,18000,8.88,0,0.31,N,10,31671.030379866577,25736.969620133423,0.31354515050167225,4.0,63.754478857665354
33,57500,MORTGAGE,0.0,MEDICAL,A,15000,6.03,0,0.26,N,7,35481.16928375429,22018.830716245713,0.2608695652173913,5.0,71.20320457614324
31,61000,RENT,3.0,MEDICAL,C,7500,10.99,0,0.12,Y,10,41177.63631900779,19822.36368099221,0.12295081967213115,3.0,34.578110214453545
27,62000,RENT,4.0,EDUCATION,C,7500,13.04,0,0.12,Y,6,37759.11363652359,24240.886363476413,0.12096774193548387,3.0,28.27820484195081
29,57500,MORTGAGE,7.0,PERSONAL,A,19600,7.88,0,0.34,N,8,42424.10000414962,15075.899995850377,0.3408695652173913,5.0,71.20825492009823
29,65000,RENT,5.0,EDUCATION,B,7500,12.69,0,0.12,N,10,46867.94702428981,18132.05297571019,0.11538461538461539,4.0,61.22266169074882
29,59000,RENT,3.0,HOMEIMPROVEMENT,B,7500,9.99,1,0.13,N,8,33279.3173907928,25720.6826092072,0.1271186440677966,4.0,60.5480420613909
31,65000,RENT,8.0,MEDICAL,B,7500,10.95,0,0.12,N,10,36345.90603016657,28654.093969833433,0.11538461538461539,4.0,62.378924648868185
30,57600,MORTGAGE,0.0,HOMEIMPROVEMENT,C,6000,14.65,0,0.1,N,8,35647.44131805798,21952.55868194202,0.10416666666666667,3.0,48.19330590199142
27,51600,MORTGAGE,2.0,VENTURE,D,13650,16.29,1,0.26,N,9,29883.2483138394,21716.7516861606,0.26453488372093026,2.0,39.07982733139824
28,57600,MORTGAGE,12.0,PERSONAL,B,10625,12.42,0,0.18,N,6,34675.8299703365,22924.170029663503,0.18446180555555555,4.0,56.46444026240523
30,57600,MORTGAGE,13.0,PERSONAL,A,6000,10.99,0,0.1,N,10,33368.10191954582,24231.89808045418,0.10416666666666667,5.0,71.61042178346251
27,57600,OWN,4.0,VENTURE,C,3000,12.99,0,0.05,Y,10,35502.93850901494,22097.061490985063,0.052083333333333336,3.0,33.249072331557734
33,57600,MORTGAGE,3.0,HOMEIMPROVEMENT,A,17000,7.66,0,0.3,N,8,41820.69618204549,15779.303817954511,0.2951388888888889,5.0,71.35444908721678
27,70000,RENT,4.0,MEDICAL,A,7500,7.88,0,0.11,N,5,50595.737333714984,19404.262666285016,0.10714285714285714,5.0,67.50502376319733
27,57600,MORTGAGE,3.0,MEDICAL,B,3000,11.11,0,0.05,N,6,32926.96897933189,24673.03102066811,0.052083333333333336,4.0,57.33496007570199
34,51600,MORTGAGE,2.0,VENTURE,E,12000,17.88,1,0.23,N,8,34088.58228510981,17511.417714890187,0.23255813953488372,1.0,27.530753936610203
28,66000,RENT,0.0,VENTURE,C,7500,11.28,1,0.11,Y,7,43067.39902795794,22932.600972042062,0.11363636363636363,3.0,30.682168564532763
27,57600,MORTGAGE,11.0,PERSONAL,A,8500,7.14,0,0.15,N,5,39699.619549580806,17900.380450419194,0.14756944444444445,5.0,67.99676777986878
28,57600,MORTGAGE,9.0,EDUCATION,D,12000,15.58,0,0.21,Y,7,37692.61708818935,19907.38291181065,0.20833333333333334,2.0,18.566659224054522
28,75000,RENT,3.0,EDUCATION,B,7500,10.99,0,0.1,N,6,47412.87908717212,27587.12091282788,0.1,4.0,57.41470234867574
31,57600,MORTGAGE,5.0,EDUCATION,B,15000,10.25,0,0.26,N,10,33696.56936519122,23903.430634808778,0.2604166666666667,4.0,62.844087907881715
33,80000,RENT,4.0,EDUCATION,A,7500,5.42,0,0.09,N,10,52796.73903059406,27203.260969405943,0.09375,5.0,75.31179228732735
27,80000,RENT,3.0,DEBTCONSOLIDATION,B,7500,12.18,0,0.09,N,5,47438.97233891651,32561.02766108349,0.09375,4.0,55.3895144227191
27,81000,RENT,5.0,HOMEIMPROVEMENT,B,7500,10.25,0,0.09,N,7,54305.767120173536,26694.232879826464,0.09259259259259259,4.0,59.14085675098082
31,85000,RENT,3.0,VENTURE,B,7500,10.08,0,0.09,N,5,62979.79860902695,22020.201390973052,0.08823529411764706,4.0,56.785004199759705
31,57758,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,6.62,0,0.21,N,9,33803.123512088925,23954.876487911075,0.20776342671145123,5.0,73.27995917195622
27,57770,MORTGAGE,3.0,PERSONAL,B,9975,11.49,0,0.17,N,5,33746.47622001875,24023.523779981253,0.1726674744677168,4.0,55.848032492318154
27,87360,RENT,1.0,DEBTCONSOLIDATION,C,7500,12.54,0,0.09,Y,8,49700.55040726633,37659.44959273367,0.08585164835164835,3.0,31.079285083942025
33,57800,MORTGAGE,12.0,MEDICAL,A,7000,6.99,0,0.12,N,6,36434.46687697463,21365.533123025372,0.12110726643598616,5.0,69.33085600671961
27,57886,MORTGAGE,7.0,VENTURE,A,4000,7.9,0,0.07,N,9,40768.15205662657,17117.847943373432,0.0691013371108731,5.0,72.42937492690291
34,57912,MORTGAGE,7.0,VENTURE,A,5600,5.42,0,0.1,N,8,39455.84675331324,18456.153246686757,0.09669843901091311,5.0,72.84297151606009
27,90000,RENT,0.0,DEBTCONSOLIDATION,B,7500,10.99,0,0.08,N,6,50198.76581071732,39801.23418928268,0.08333333333333333,4.0,57.41470234867574
27,96000,RENT,7.0,HOMEIMPROVEMENT,B,7500,9.83,0,0.08,N,10,63274.67330205258,32725.32669794742,0.078125,4.0,63.123185863289834
31,99504,RENT,5.0,DEBTCONSOLIDATION,C,7500,13.57,0,0.08,N,10,68988.76944206313,30515.23055793687,0.07537385431741438,3.0,51.37980713002243
31,101000,RENT,2.0,EDUCATION,C,7500,13.22,0,0.07,Y,5,70837.15621760843,30162.843782391574,0.07425742574257425,3.0,26.924181046856553
29,105000,RENT,1.0,MEDICAL,C,7500,11.03,0,0.07,Y,9,59581.12628527025,45418.87371472975,0.07142857142857142,3.0,33.317119071162
29,103000,RENT,0.0,PERSONAL,D,7500,16.77,1,0.07,Y,7,68896.94901057157,34103.05098942843,0.07281553398058252,2.0,17.775881683731512
29,115000,RENT,5.0,HOMEIMPROVEMENT,A,7500,5.99,0,0.07,N,8,82227.64516734617,32772.35483265383,0.06521739130434782,5.0,72.46419571943477
33,115000,RENT,9.0,HOMEIMPROVEMENT,C,7500,11.03,0,0.07,Y,8,80544.72591092024,34455.27408907976,0.06521739130434782,3.0,32.08270868552836
27,57996,MORTGAGE,1.0,MEDICAL,A,4800,8.59,0,0.08,N,9,37142.90204790853,20853.09795209147,0.08276432857438444,5.0,71.97085685730386
34,120000,RENT,9.0,HOMEIMPROVEMENT,D,7500,16.29,0,0.06,N,5,75679.42793410136,44320.57206589864,0.0625,2.0,34.14218578886371
27,125000,RENT,8.0,EDUCATION,D,7500,10.99,0,0.06,N,5,81081.07018669932,43918.92981330068,0.06,2.0,37.664136178537625
29,57996,MORTGAGE,6.0,EDUCATION,C,20475,12.72,0,0.35,N,10,33016.57222822898,24979.42777177102,0.35304158907510863,3.0,51.944648230253144
32,155000,RENT,3.0,PERSONAL,C,7500,11.59,0,0.05,Y,5,109625.78340602294,45374.216593977064,0.04838709677419355,3.0,28.007346921416648
31,160000,RENT,1.0,HOMEIMPROVEMENT,C,7500,11.28,0,0.05,N,7,103399.11055927668,56600.88944072332,0.046875,3.0,49.19832434903724
29,58000,MORTGAGE,9.0,EDUCATION,B,15900,10.99,0,0.27,N,6,34881.654022000606,23118.345977999394,0.27413793103448275,4.0,57.41470234867574
35,160000,RENT,3.0,MEDICAL,A,7500,8.0,0,0.05,N,8,102173.97696713106,57826.023032868936,0.046875,5.0,71.12851264712448
31,58000,MORTGAGE,15.0,VENTURE,A,8875,10.99,0,0.15,N,6,43144.370579342154,14855.629420657846,0.15301724137931033,5.0,66.67278024092798
29,165000,RENT,2.0,EDUCATION,B,7500,10.62,0,0.05,N,7,117438.79420051751,47561.205799482486,0.045454545454545456,4.0,58.89498474264509
33,58000,MORTGAGE,2.0,VENTURE,B,15000,9.91,0,0.26,N,9,42731.11844843069,15268.881551569313,0.25862068965517243,4.0,61.83561396234036
31,58000,OWN,6.0,PERSONAL,B,6200,10.65,0,0.11,N,6,35528.74806041869,22471.251939581307,0.10689655172413794,4.0,57.640638788768015
27,85000,RENT,1.0,DEBTCONSOLIDATION,A,7525,10.99,0,0.09,N,8,53992.5257090233,31007.4742909767,0.08852941176470588,5.0,69.14160101219524
35,40000,RENT,2.0,MEDICAL,C,7550,13.92,0,0.19,N,9,22860.716291410605,17139.283708589395,0.18875,3.0,49.91281511488202
27,52000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,3000,15.96,1,0.06,Y,6,33028.73761503221,18971.26238496779,0.057692307692307696,3.0,26.337809532922922
35,58000,MORTGAGE,8.0,MEDICAL,C,6000,12.99,0,0.1,Y,8,41302.669429586946,16697.330570413054,0.10344827586206896,3.0,30.780251560290466
28,18000,RENT,9.0,HOMEIMPROVEMENT,A,7600,8.49,1,0.42,N,9,11708.28965295986,6291.71034704014,0.4222222222222222,5.0,72.03730875144865
27,28000,RENT,1.0,DEBTCONSOLIDATION,B,7600,10.99,0,0.27,N,7,19704.101093843172,8295.898906156828,0.2714285714285714,4.0,58.64911273430937
30,58000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,5350,9.99,0,0.09,N,9,40152.186457191354,17847.813542808646,0.09224137931034483,4.0,61.78245244702454
34,58000,MORTGAGE,18.0,HOMEIMPROVEMENT,A,4000,5.42,0,0.07,N,8,32737.646544973897,25262.353455026103,0.06896551724137931,5.0,72.84297151606009
28,58000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,6700,9.99,0,0.12,N,5,42370.01553733193,15629.984462668072,0.11551724137931034,4.0,56.84481090449002
35,33000,RENT,2.0,VENTURE,C,7600,15.27,0,0.23,N,6,20193.600762004608,12806.399237995392,0.23030303030303031,3.0,45.31248338702646
27,33000,RENT,2.0,MEDICAL,A,7600,8.0,0,0.23,N,10,20648.188805771963,12351.811194228037,0.23030303030303031,5.0,73.59733341839174
27,58000,MORTGAGE,7.0,VENTURE,B,2800,11.99,0,0.05,N,8,35315.806329293126,22684.193670706874,0.04827586206896552,4.0,59.21900417849509
30,44208,RENT,1.0,MEDICAL,A,7600,7.74,0,0.17,N,8,27289.101930025292,16918.898069974708,0.17191458559536735,5.0,71.30128757190093
30,58000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,3000,5.42,0,0.05,N,9,37920.23747599908,20079.762524000922,0.05172413793103448,5.0,74.07738190169371
27,45000,RENT,10.0,MEDICAL,D,7600,14.59,1,0.17,Y,8,32572.585691585617,12427.414308414383,0.1688888888888889,2.0,20.45894336172158
27,51996,RENT,7.0,HOMEIMPROVEMENT,C,7600,14.17,0,0.15,N,8,35178.346627936546,16817.653372063454,0.14616508962227864,3.0,48.512274993886415
30,61000,RENT,4.0,HOMEIMPROVEMENT,C,7600,10.99,0,0.12,Y,6,42474.619928261374,18525.380071738626,0.12459016393442623,3.0,29.640468671919017
28,58000,MORTGAGE,8.0,VENTURE,A,9600,7.49,0,0.17,N,7,32982.87560210123,25017.12439789877,0.16551724137931034,5.0,70.23300692162928
29,33000,RENT,4.0,HOMEIMPROVEMENT,E,7650,19.29,1,0.23,Y,6,21925.4598474785,11074.540152521498,0.2318181818181818,1.0,5.608805673396916
30,58000,OWN,7.0,PERSONAL,A,6000,5.79,0,0.1,N,5,32806.82125122304,25193.17874877696,0.10344827586206896,5.0,68.89386835082347
31,58000,OWN,15.0,MEDICAL,C,14500,13.06,0,0.25,N,7,33783.11800691566,24216.88199308434,0.25,3.0,48.01548063325996
28,58000,MORTGAGE,0.0,VENTURE,C,12500,13.43,0,0.22,N,8,41161.560036604315,16838.439963395685,0.21551724137931033,3.0,49.00401901055786
31,58000,MORTGAGE,0.0,EDUCATION,A,3625,6.17,0,0.06,N,5,40543.105281068856,17456.894718931144,0.0625,5.0,68.64135115307324
28,30000,RENT,2.0,MEDICAL,B,7700,12.42,0,0.26,N,8,19426.129401161146,10573.870598838854,0.25666666666666665,4.0,58.933261033672494
30,58000,MORTGAGE,2.0,MEDICAL,A,13200,10.99,0,0.23,N,10,41522.917653021235,16477.082346978765,0.22758620689655173,5.0,71.61042178346251
27,58000,MORTGAGE,11.0,MEDICAL,B,3250,11.86,0,0.06,N,8,35373.79181992802,22626.208180071982,0.05603448275862069,4.0,59.30539164088332
34,58000,OWN,8.0,MEDICAL,A,3000,6.76,0,0.05,N,10,32930.903581237886,25069.096418762114,0.05172413793103448,5.0,74.42133690578714
28,58000,MORTGAGE,12.0,EDUCATION,A,3000,10.99,0,0.05,N,8,35348.43277650291,22651.56722349709,0.05172413793103448,5.0,69.14160101219524
30,58000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,9000,13.23,0,0.16,N,6,36437.54862341212,21562.45137658788,0.15517241379310345,3.0,46.66810202758019
27,58000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.21,N,8,36558.62130373637,21441.37869626363,0.20689655172413793,5.0,71.45412692843396
30,48000,RENT,0.0,PERSONAL,A,7725,8.94,0,0.16,N,5,31612.641062388717,16387.358937611283,0.1609375,5.0,66.80063368526255
29,56200,RENT,0.0,EDUCATION,E,7725,13.75,1,0.14,N,6,33510.084183862324,22689.915816137676,0.13745551601423486,1.0,27.806396393522792
30,58000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,4000,11.12,0,0.07,N,6,36911.066927567364,21088.933072432636,0.06896551724137931,4.0,57.328314886287515
27,58000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,6500,13.98,0,0.11,Y,8,35139.802489706155,22860.197510293845,0.11206896551724138,3.0,30.12237780825704
29,24000,RENT,4.0,VENTURE,C,7750,13.85,1,0.32,N,8,15266.079795785805,8733.920204214195,0.3229166666666667,3.0,48.72492105514975
28,58000,MORTGAGE,3.0,VENTURE,A,4000,7.14,0,0.07,N,9,39952.6792687007,18047.320731299304,0.06896551724137931,5.0,72.9344093224033
29,58000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,1800,6.76,0,0.03,N,8,37335.74228079815,20664.25771920185,0.03103448275862069,5.0,71.95251613451988
29,26400,RENT,5.0,MEDICAL,C,7750,14.27,1,0.29,N,7,14853.629638448228,11546.370361551772,0.2935606060606061,3.0,47.211412714108
34,26400,RENT,0.0,DEBTCONSOLIDATION,C,7750,12.87,0,0.29,Y,5,18095.85534839896,8304.14465160104,0.2935606060606061,3.0,27.15676267636332
27,29000,RENT,3.0,MEDICAL,B,7750,11.86,0,0.27,N,5,17903.330221708045,11096.669778291955,0.2672413793103448,4.0,55.60216048398242
32,58000,OWN,3.0,VENTURE,C,8000,13.85,0,0.14,N,10,36710.42176220463,21289.578237795373,0.13793103448275862,3.0,51.19374182641702
30,30000,RENT,0.0,VENTURE,D,7750,13.87,1,0.26,Y,9,21755.290303125894,8244.709696874106,0.25833333333333336,2.0,22.17180738519771
28,32000,RENT,2.0,MEDICAL,C,7750,14.22,0,0.24,Y,5,18201.94911562173,13798.05088437827,0.2421875,3.0,26.259662105408648
29,58000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,14000,7.51,0,0.24,N,7,37450.03433040541,20549.96566959459,0.2413793103448276,5.0,70.21971654280033
31,41558,RENT,3.0,EDUCATION,E,7750,16.45,0,0.19,N,7,29817.72666682617,11740.27333317383,0.18648635641753694,1.0,27.24660563724708
27,58000,OWN,4.0,EDUCATION,B,4000,11.14,0,0.07,N,10,39984.81712069448,18015.182879305517,0.06896551724137931,4.0,62.252666049993074
27,58000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,1500,10.99,0,0.03,N,9,35165.15033691067,22834.849663089328,0.02586206896551724,3.0,51.85985561332439
29,28000,RENT,8.0,PERSONAL,B,7800,8.88,0,0.28,N,7,16931.6951474675,11068.3048525325,0.2785714285714286,4.0,60.051247700764456
28,30100,RENT,0.0,PERSONAL,C,7800,14.35,0,0.26,N,10,22362.765986981918,7737.234013018082,0.2591362126245847,3.0,50.861482355693056
31,58000,OWN,7.0,VENTURE,C,14000,12.87,0,0.24,N,9,39829.34301131204,18170.65698868796,0.2413793103448276,3.0,50.61056000340233
29,58000,OTHER,0.0,HOMEIMPROVEMENT,B,14000,11.83,0,0.24,N,8,32911.988229533155,25088.011770466845,0.2413793103448276,4.0,59.32532720912677
28,58000,MORTGAGE,11.0,VENTURE,A,10000,9.32,0,0.17,N,10,36261.06509648574,21738.93490351426,0.1724137931034483,5.0,72.7201684156805
31,58000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,6000,9.32,0,0.1,N,5,36213.06453101951,21786.93546898049,0.10344827586206896,5.0,66.54811648751236
29,40320,RENT,6.0,MEDICAL,B,7800,8.88,0,0.19,N,10,24117.6817439628,16202.3182560372,0.19345238095238096,4.0,63.754478857665354
27,41004,RENT,11.0,MEDICAL,B,7800,11.14,0,0.19,N,7,29226.992213669404,11777.007786330596,0.19022534386889084,4.0,58.549434893092176
29,52044,MORTGAGE,12.0,EDUCATION,A,8875,7.9,1,0.17,N,7,36796.22779748379,15247.772202516207,0.17052878333717625,5.0,69.96055415563565
27,58075,MORTGAGE,6.0,MEDICAL,A,4000,5.99,0,0.07,N,6,32944.70711058253,25130.29288941747,0.06887645286267757,5.0,69.99537494816752
28,58200,MORTGAGE,8.0,PERSONAL,B,4500,11.12,0,0.08,N,7,32201.23798087911,25998.76201912089,0.07731958762886598,4.0,58.562725271921146
34,54000,RENT,2.0,VENTURE,D,7800,14.84,1,0.14,N,6,38264.70776365922,15735.292236340778,0.14444444444444443,2.0,36.34014863959682
30,58239,MORTGAGE,3.0,VENTURE,A,10500,6.62,0,0.18,N,5,41531.375280626395,16707.624719373605,0.1802915572039355,5.0,68.34231762942169
28,70000,RENT,1.0,DEBTCONSOLIDATION,A,7800,7.9,0,0.11,N,8,42501.87633246546,27498.123667534543,0.11142857142857143,5.0,71.19496454126929
29,72000,RENT,4.0,DEBTCONSOLIDATION,C,7800,10.99,0,0.11,Y,8,44846.04824917954,27153.95175082046,0.10833333333333334,3.0,32.109289443186285
32,93158,RENT,16.0,HOMEIMPROVEMENT,D,7800,16.29,0,0.08,N,6,67448.32506801217,25709.67493198783,0.08372871895060005,2.0,35.37659617449735
30,52500,MORTGAGE,14.0,EDUCATION,A,10000,9.63,1,0.19,N,8,31674.54577670366,20825.45422329634,0.19047619047619047,5.0,70.0453467725644
35,58570,MORTGAGE,8.0,HOMEIMPROVEMENT,A,11000,7.88,0,0.19,N,9,42659.41247847317,15910.587521526832,0.187809458767287,5.0,72.44266530573185
28,47000,RENT,9.0,MEDICAL,B,7875,10.99,0,0.17,N,10,26058.647954139076,20941.352045860924,0.1675531914893617,4.0,62.35234389121026
27,52600,MORTGAGE,2.0,PERSONAL,D,21600,17.27,1,0.41,N,9,35872.03086100041,16727.969138999593,0.41064638783269963,2.0,38.428598768779295
28,58600,OTHER,1.0,HOMEIMPROVEMENT,A,4550,8.0,0,0.08,N,8,43135.423933703976,15464.576066296024,0.07764505119453925,5.0,71.12851264712448
31,36572,RENT,4.0,MEDICAL,A,7900,10.99,0,0.22,N,7,24475.21917195238,12096.78082804762,0.21601224980859673,5.0,67.90719062656161
27,37000,RENT,4.0,EDUCATION,B,7900,11.11,0,0.21,N,7,27628.76260213516,9371.23739786484,0.21351351351351353,4.0,58.56937046133562
29,58656,OWN,0.0,EDUCATION,B,8000,11.14,0,0.14,N,6,33266.23688777816,25389.763112221837,0.13638843426077468,4.0,57.315024507458546
28,24000,RENT,4.0,MEDICAL,D,7950,15.99,1,0.33,N,5,15952.601068460704,8047.3989315392955,0.33125,2.0,34.341541471298086
28,35000,RENT,3.0,DEBTCONSOLIDATION,D,7950,15.62,1,0.23,N,10,22775.389726158475,12224.610273841525,0.22714285714285715,2.0,40.75946540780198
35,58788,MORTGAGE,8.0,DEBTCONSOLIDATION,B,2200,11.99,0,0.04,N,6,42292.08153583416,16495.918464165843,0.03742260325236443,4.0,56.75018340722783
29,58800,MORTGAGE,4.0,VENTURE,B,11400,10.99,0,0.19,N,9,40941.51401553809,17858.485984461913,0.19387755102040816,4.0,61.11793350557664
31,13000,RENT,0.0,VENTURE,C,8000,12.84,1,0.62,N,10,9285.487966020273,3714.5120339797268,0.6153846153846154,3.0,51.8649059572794
27,13500,RENT,2.0,MEDICAL,B,8000,12.18,1,0.59,N,5,8087.115149547808,5412.884850452192,0.5925925925925926,4.0,55.3895144227191
32,58800,OWN,16.0,PERSONAL,C,7000,13.99,0,0.12,N,7,37863.431169078285,20936.568830921715,0.11904761904761904,3.0,47.397478017713404
27,18000,RENT,3.0,EDUCATION,B,8000,10.75,1,0.44,N,10,12322.93468966812,5677.06531033188,0.4444444444444444,4.0,62.51182843715776
29,58800,MORTGAGE,13.0,VENTURE,B,16000,9.88,0,0.27,N,6,34594.52239815864,24205.47760184136,0.272108843537415,4.0,58.15231837368291
28,58800,MORTGAGE,11.0,VENTURE,A,5500,6.76,0,0.09,N,9,39253.784768483965,19546.215231516035,0.0935374149659864,5.0,73.18692652015352
27,58800,MORTGAGE,0.0,EDUCATION,C,9800,13.22,0,0.17,Y,9,32503.418909201257,26296.581090798743,0.16666666666666666,3.0,31.861822589391082
27,18000,RENT,0.0,PERSONAL,B,8000,10.25,1,0.44,N,10,10927.228075467354,7072.771924532646,0.4444444444444444,4.0,62.844087907881715
28,58868,MORTGAGE,12.0,MEDICAL,C,8400,13.57,0,0.14,Y,9,36037.18316707417,22830.816832925833,0.1426921247536862,3.0,31.629240959884307
33,19200,RENT,0.0,MEDICAL,A,8000,7.66,1,0.42,N,6,11229.914791838495,7970.085208161505,0.4166666666666667,5.0,68.8856283159495
28,20000,RENT,4.0,MEDICAL,B,8000,12.42,1,0.4,N,8,11342.981002045595,8657.018997954405,0.4,4.0,58.933261033672494
34,59000,OWN,18.0,EDUCATION,A,5500,7.9,0,0.09,N,8,34338.3833094564,24661.616690543597,0.09322033898305085,5.0,71.19496454126929
33,59000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,5500,9.91,0,0.09,N,9,35896.86312294593,23103.136877054072,0.09322033898305085,4.0,61.83561396234036
27,20000,RENT,0.0,PERSONAL,B,8000,11.89,1,0.4,N,10,12585.651240079198,7414.348759920802,0.4,4.0,61.75427684390714
32,20400,RENT,2.0,DEBTCONSOLIDATION,A,8000,8.49,1,0.39,N,6,13430.194158157616,6969.805841842384,0.39215686274509803,5.0,68.33407759454775
29,21000,RENT,2.0,EDUCATION,B,8000,11.71,1,0.38,N,7,15428.75313861226,5571.246861387741,0.38095238095238093,4.0,58.17065909646688
35,21340,RENT,0.0,MEDICAL,B,8000,11.14,1,0.37,N,6,14517.664627501566,6822.335372498434,0.37488284910965325,4.0,57.315024507458546
27,21600,RENT,2.0,MEDICAL,B,8000,10.59,1,0.37,N,5,13756.838693581112,7843.161306418888,0.37037037037037035,4.0,56.44609953962127
28,59000,OWN,12.0,MEDICAL,A,10000,7.49,0,0.17,N,6,33824.210098026466,25175.789901973534,0.1694915254237288,5.0,68.99859653599566
29,59000,MORTGAGE,7.0,VENTURE,A,10000,7.49,0,0.17,N,7,44192.622893872955,14807.377106127045,0.1694915254237288,5.0,70.23300692162928
31,59000,MORTGAGE,13.0,MEDICAL,B,14000,10.99,0,0.24,N,6,40308.53157412753,18691.468425872466,0.23728813559322035,4.0,57.41470234867574
27,59000,MORTGAGE,11.0,MEDICAL,A,4000,5.79,0,0.07,N,6,43252.26712729572,15747.732872704277,0.06779661016949153,5.0,70.12827873645709
29,22000,RENT,0.0,EDUCATION,B,8000,10.99,1,0.36,N,7,12978.211888234002,9021.788111765998,0.36363636363636365,4.0,58.64911273430937
28,59000,MORTGAGE,2.0,VENTURE,B,14000,10.36,0,0.24,N,5,33376.79460890437,25623.20539109563,0.23728813559322035,4.0,56.598938896154294
27,24000,RENT,4.0,EDUCATION,C,8000,12.99,1,0.33,Y,6,13341.54242634348,10658.45757365652,0.3333333333333333,3.0,28.311430789023206
29,59000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10000,6.91,0,0.17,N,5,34317.76221234543,24682.237787654572,0.1694915254237288,5.0,68.1496071364018
30,59000,MORTGAGE,0.0,MEDICAL,A,10000,7.51,0,0.17,N,8,36994.6268994708,22005.3731005292,0.1694915254237288,5.0,71.45412692843396
27,59000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,16000,13.98,0,0.27,N,10,40470.886459751404,18529.113540248596,0.2711864406779661,3.0,51.10735436402878
27,24000,RENT,2.0,DEBTCONSOLIDATION,A,8000,7.29,1,0.33,N,7,13583.306916783185,10416.693083216815,0.3333333333333333,5.0,70.36591070991886
28,53000,MORTGAGE,12.0,EDUCATION,A,5000,7.14,1,0.09,N,10,36468.95288162202,16531.04711837798,0.09433962264150944,5.0,74.16881970803693
27,24000,RENT,3.0,PERSONAL,B,8000,10.99,1,0.33,N,8,13888.18268910301,10111.81731089699,0.3333333333333333,4.0,59.88352311994301
33,24000,RENT,1.0,VENTURE,B,8000,11.12,1,0.33,N,9,16296.534567310813,7703.465432689187,0.3333333333333333,4.0,61.0315460431884
35,24996,RENT,6.0,MEDICAL,A,8000,7.51,1,0.32,N,7,17083.218673298637,7912.781326701363,0.32005120819331095,5.0,70.21971654280033
27,59000,MORTGAGE,3.0,MEDICAL,B,6000,11.83,0,0.1,N,5,44151.46253765887,14848.537462341134,0.1016949152542373,4.0,55.622096052225864
31,59000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,13000,11.14,0,0.22,N,7,39684.45157508415,19315.548424915847,0.22033898305084745,4.0,58.549434893092176
33,25000,RENT,18.0,EDUCATION,D,8000,10.99,1,0.32,N,8,18160.01295410315,6839.987045896851,0.32,2.0,41.36736733543852
28,25000,RENT,5.0,MEDICAL,A,8000,6.91,1,0.32,N,6,17997.527240502346,7002.472759497654,0.32,5.0,69.38401752203544
27,25000,RENT,4.0,PERSONAL,D,8000,14.84,1,0.32,Y,7,17255.708396909493,7744.291603090507,0.32,2.0,19.058403240725973
27,59004,OWN,8.0,MEDICAL,B,24250,11.49,0,0.41,N,9,38555.07699364644,20448.923006353558,0.41098908548572977,4.0,60.785674034852676
35,26000,RENT,3.0,PERSONAL,A,8000,7.9,1,0.31,N,10,16249.069895513783,9750.930104486217,0.3076923076923077,5.0,73.66378531253655
27,59068,MORTGAGE,11.0,VENTURE,C,13500,13.22,0,0.23,Y,9,36169.35981782657,22898.640182173433,0.22855014559490758,3.0,31.861822589391082
28,26000,RENT,7.0,VENTURE,B,8000,11.36,1,0.31,N,5,15910.668125033957,10089.331874966043,0.3076923076923077,4.0,55.934419954706385
27,59147,MORTGAGE,11.0,MEDICAL,B,7000,11.26,0,0.12,N,5,33254.1998342555,25892.8001657445,0.11834919776150946,4.0,56.000871848851176
28,59160,MORTGAGE,2.0,EDUCATION,B,23500,10.99,0,0.4,N,10,42134.365126661774,17025.634873338226,0.39722785665990534,4.0,62.35234389121026
35,59196,MORTGAGE,0.0,EDUCATION,A,5000,8.0,0,0.08,N,5,43915.12678124181,15280.873218758192,0.08446516656530846,5.0,67.42528149022358
27,26400,RENT,0.0,PERSONAL,B,8000,10.59,1,0.3,N,7,14723.63259405955,11676.36740594045,0.30303030303030304,4.0,58.91492031088854
